EUR/USD;25.06.2021 14:00:00.000;25.06.2021 15:00:00.000;1,19739;1,19742;1,19497;1,19499;1,19740;1,19744;1,19497;1,19500;1;0;0.00001
EUR/USD;25.06.2021 15:00:00.000;25.06.2021 16:00:00.000;1,19499;1,19520;1,19366;1,19395;1,19500;1,19522;1,19368;1,19397;1;0;0.00002
EUR/USD;25.06.2021 16:00:00.000;25.06.2021 17:00:00.000;1,19395;1,19412;1,19324;1,19373;1,19397;1,19414;1,19325;1,19373;1;0;0.00000
EUR/USD;25.06.2021 17:00:00.000;25.06.2021 18:00:00.000;1,19373;1,19377;1,19291;1,19307;1,19373;1,19376;1,19293;1,19308;1;0;0.00001
EUR/USD;25.06.2021 18:00:00.000;25.06.2021 19:00:00.000;1,19307;1,19324;1,19263;1,19310;1,19308;1,19325;1,19262;1,19311;1;0;0.00001
EUR/USD;25.06.2021 19:00:00.000;25.06.2021 20:00:00.000;1,19310;1,19416;1,19306;1,19400;1,19311;1,19417;1,19307;1,19402;1;0;0.00002
EUR/USD;25.06.2021 20:00:00.000;25.06.2021 21:00:00.000;1,19400;1,19425;1,19322;1,19351;1,19402;1,19427;1,19357;1,19363;1;0;0.00012
EUR/USD;04.07.2021 21:00:00.000;04.07.2021 22:00:00.000;1,18658;1,18688;1,18582;1,18661;1,18738;1,18738;1,18650;1,18695;1;0;0.00034
EUR/USD;04.07.2021 22:00:00.000;04.07.2021 23:00:00.000;1,18661;1,18678;1,18582;1,18585;1,18695;1,18736;1,18585;1,18589;1;0;0.00004
EUR/USD;04.07.2021 23:00:00.000;05.07.2021 00:00:00.000;1,18585;1,18619;1,18556;1,18557;1,18589;1,18620;1,18558;1,18560;1;0;0.00003
EUR/USD;05.07.2021 00:00:00.000;05.07.2021 01:00:00.000;1,18557;1,18611;1,18535;1,18573;1,18560;1,18612;1,18537;1,18574;1;0;0.00001
EUR/USD;05.07.2021 01:00:00.000;05.07.2021 02:00:00.000;1,18573;1,18628;1,18538;1,18603;1,18574;1,18629;1,18539;1,18604;1;0;0.00001
EUR/USD;05.07.2021 02:00:00.000;05.07.2021 03:00:00.000;1,18603;1,18604;1,18519;1,18535;1,18604;1,18604;1,18520;1,18536;1;0;0.00001
EUR/USD;05.07.2021 03:00:00.000;05.07.2021 04:00:00.000;1,18535;1,18583;1,18528;1,18530;1,18536;1,18585;1,18529;1,18531;1;0;0.00001
EUR/USD;05.07.2021 04:00:00.000;05.07.2021 05:00:00.000;1,18530;1,18576;1,18513;1,18569;1,18531;1,18577;1,18516;1,18571;1;0;0.00002
EUR/USD;05.07.2021 05:00:00.000;05.07.2021 06:00:00.000;1,18569;1,18595;1,18527;1,18530;1,18571;1,18598;1,18529;1,18532;1;0;0.00002
EUR/USD;05.07.2021 06:00:00.000;05.07.2021 07:00:00.000;1,18530;1,18666;1,18518;1,18633;1,18532;1,18667;1,18519;1,18633;1;0;0.00000
EUR/USD;05.07.2021 07:00:00.000;05.07.2021 08:00:00.000;1,18633;1,18734;1,18521;1,18717;1,18633;1,18734;1,18522;1,18719;1;0;0.00002
EUR/USD;05.07.2021 08:00:00.000;05.07.2021 09:00:00.000;1,18717;1,18733;1,18649;1,18702;1,18719;1,18735;1,18650;1,18703;1;0;0.00001
EUR/USD;05.07.2021 09:00:00.000;05.07.2021 10:00:00.000;1,18702;1,18803;1,18694;1,18761;1,18703;1,18804;1,18695;1,18762;1;0;0.00001
EUR/USD;05.07.2021 10:00:00.000;05.07.2021 11:00:00.000;1,18761;1,18799;1,18688;1,18769;1,18762;1,18799;1,18690;1,18771;1;0;0.00002
EUR/USD;05.07.2021 11:00:00.000;05.07.2021 12:00:00.000;1,18769;1,18805;1,18682;1,18725;1,18771;1,18806;1,18683;1,18725;1;0;0.00000
EUR/USD;05.07.2021 12:00:00.000;05.07.2021 13:00:00.000;1,18725;1,18725;1,18599;1,18633;1,18725;1,18727;1,18602;1,18635;1;0;0.00002
EUR/USD;05.07.2021 13:00:00.000;05.07.2021 14:00:00.000;1,18633;1,18662;1,18603;1,18652;1,18635;1,18662;1,18605;1,18654;1;0;0.00002
EUR/USD;05.07.2021 14:00:00.000;05.07.2021 15:00:00.000;1,18652;1,18654;1,18553;1,18619;1,18654;1,18656;1,18556;1,18620;1;0;0.00001
EUR/USD;05.07.2021 15:00:00.000;05.07.2021 16:00:00.000;1,18619;1,18674;1,18613;1,18662;1,18620;1,18676;1,18614;1,18663;1;0;0.00001
EUR/USD;05.07.2021 16:00:00.000;05.07.2021 17:00:00.000;1,18662;1,18694;1,18642;1,18677;1,18663;1,18695;1,18644;1,18681;1;0;0.00004
EUR/USD;05.07.2021 17:00:00.000;05.07.2021 18:00:00.000;1,18677;1,18695;1,18661;1,18675;1,18681;1,18696;1,18664;1,18682;1;0;0.00007
EUR/USD;05.07.2021 18:00:00.000;05.07.2021 19:00:00.000;1,18675;1,18691;1,18663;1,18688;1,18682;1,18698;1,18668;1,18689;1;0;0.00001
EUR/USD;05.07.2021 19:00:00.000;05.07.2021 20:00:00.000;1,18688;1,18698;1,18643;1,18645;1,18689;1,18702;1,18655;1,18656;1;0;0.00011
EUR/USD;05.07.2021 20:00:00.000;05.07.2021 21:00:00.000;1,18645;1,18652;1,18593;1,18593;1,18656;1,18662;1,18621;1,18662;1;0;0.00069
EUR/USD;05.07.2021 21:00:00.000;05.07.2021 22:00:00.000;1,18593;1,18666;1,18593;1,18619;1,18662;1,18674;1,18624;1,18631;1;0;0.00012
EUR/USD;05.07.2021 22:00:00.000;05.07.2021 23:00:00.000;1,18619;1,18692;1,18597;1,18642;1,18631;1,18694;1,18601;1,18645;1;0;0.00003
EUR/USD;05.07.2021 23:00:00.000;06.07.2021 00:00:00.000;1,18642;1,18659;1,18613;1,18625;1,18645;1,18661;1,18614;1,18629;1;0;0.00004
EUR/USD;06.07.2021 00:00:00.000;06.07.2021 01:00:00.000;1,18625;1,18665;1,18602;1,18607;1,18629;1,18666;1,18603;1,18608;1;0;0.00001
